"","date2","sel_tickers","am"
"365","2015-06-29"," XOM",1086.0662052935
"366","2015-06-29"," C",1085.91645646088
"367","2015-06-30"," AAPL",1083.99629682511
"368","2015-06-30"," BAC",1081.3939723738
"369","2015-06-30"," JPM",1083.12824039116
"370","2015-07-01"," FB",1084.5866647351
"371","2015-07-01"," MSFT",1082.59597259242
"372","2015-07-01"," HSBC",1086.73025381563
"373","2015-07-02"," XOM",1089.22293596349
"374","2015-07-02"," GOOG",1089.46676250279
"375","2015-07-02"," GOOGL",1089.81460579086
"376","2015-07-06"," FB",1102.85414643642
"377","2015-07-06"," MSFT",1100.15850198655
"378","2015-07-06"," BAC",1099.89004883303
"379","2015-07-07"," TOT",1118.86181179168
"380","2015-07-07"," CVX",1110.99638940519
"381","2015-07-07"," XOM",1110.07642090725
"382","2015-07-08"," TOT",1110.22566377286
"383","2015-07-08"," XOM",1109.52160555452
"384","2015-07-08"," MSFT",1108.3011934436
"385","2015-07-09"," PTR",1104.66592498867
"386","2015-07-09"," C",1106.67085231759
"387","2015-07-09"," BAC",1105.99381632531
"388","2015-07-10"," FB",1113.37233524872
"389","2015-07-10"," GOOG",1113.84505485832
"390","2015-07-10"," AAPL",1117.92824650833
"391","2015-07-13"," FB",1133.15894100538
"392","2015-07-13"," GOOG",1143.65288587715
"393","2015-07-13"," GOOGL",1139.40176329729
"394","2015-07-14"," GOOG",1168.60376908406
"395","2015-07-14"," GOOGL",1157.92491314873
"396","2015-07-14"," JPM",1156.49397514959
"397","2015-07-15"," AAPL",1171.16590414181
"398","2015-07-15"," BAC",1170.94194578494
"399","2015-07-15","WFC",1168.49013003565
"400","2015-07-16"," MSFT",1186.73120062151
"401","2015-07-16"," GOOG",1200.70080614324
"402","2015-07-16"," GOOGL",1194.57609988746
"403","2015-07-17"," FB",1225.22348487498
"404","2015-07-17"," GOOG",1238.02808925383
"405","2015-07-17"," GOOGL",1228.45314278421
"406","2015-07-20"," FB",1257.01561156297
"407","2015-07-20"," MSFT",1237.6903987677
"408","2015-07-20"," AAPL",1240.9036585533
"409","2015-07-21"," MSFT",1258.5123285693
"410","2015-07-21"," GOOG",1258.67744251667
"411","2015-07-21"," GOOGL",1264.2390181917
"412","2015-07-22"," AAPL",1293.85064939622
"413","2015-07-22"," C",1286.48745125774
"414","2015-07-22"," BAC",1289.83842740317
